"County","Year","County_Code","Year_Code","Population","Deaths","Crude_Rate","Deaths_CVD","Crude_Rate_CVD","Deaths_DOH","Crude_Rate_DOH","Deaths_CBD","Crude_Rate_CBD","Crude_Rate_NoCVD","Policy_County","Policy_Year","Unemployment_Rate","Per_Capita_Income"
"Washington County, NY",2010,36115,2010,63216,603,953.87,163,257.85,131,207.23,32,50.62,696.02,"No",NA,8.2,33195.3255310562
"Washington County, NY",2011,36115,2011,63165,614,972.06,165,261.22,137,216.89,28,44.33,710.84,"No",NA,8.1,33882.1689969281
"Washington County, NY",2012,36115,2012,62934,617,980.39,151,239.93,126,200.21,25,39.72,740.46,"No",NA,8.3,33986.6358528533
"Washington County, NY",2013,36115,2013,63093,596,944.64,150,237.74,121,191.78,29,45.96,706.9,"No",NA,7.5,34119
"Washington County, NY",2014,36115,2014,62372,645,1034.12,193,309.43,170,272.56,23,36.88,724.69,"No",NA,6.1,34740.4447485807
"Washington County, NY",2015,36115,2015,62230,592,951.31,134,215.33,109,175.16,25,40.17,735.98,"No",NA,5,35244.750642359
"Washington County, NY",2016,36115,2016,61800,636,1029.13,164,265.37,131,211.97,33,53.4,763.76,"No",NA,4.6,35707.3840179661
"Washington County, NY",2017,36115,2017,61620,642,1041.87,137,222.33,116,188.25,21,34.08,819.54,"No",NA,4.6,37244.4185419386
"Washington County, NY",2018,36115,2018,61197,682,1114.43,211,344.79,180,294.13,31,50.66,769.64,"No",NA,4.2,37148.6941861438
"Wayne County, NY",1999,36117,1999,93790,741,790.06,242,258.02,197,210.04,45,47.98,532.04,"No",NA,5,34395.4158823529
"Wayne County, NY",2000,36117,2000,93765,813,867.06,269,286.89,213,227.16,56,59.72,580.17,"No",NA,3.8,34915.1406097561
"Wayne County, NY",2001,36117,2001,93794,798,850.8,265,282.53,207,220.7,58,61.84,568.27,"No",NA,4.6,34264.8045906268
"Wayne County, NY",2002,36117,2002,93735,814,868.41,271,289.11,218,232.57,53,56.54,579.3,"No",NA,6.2,33914.0846581434
"Wayne County, NY",2003,36117,2003,94001,841,894.67,253,269.15,198,210.64,55,58.51,625.52,"No",NA,5.9,34670.0787391304
"Wayne County, NY",2004,36117,2004,93860,821,874.71,253,269.55,202,215.21,51,54.34,605.16,"No",NA,5.5,34890.5211434621
"Wayne County, NY",2005,36117,2005,93727,740,789.53,229,244.33,188,200.58,41,43.74,545.2,"No",NA,4.9,34567.8129032258
"Wayne County, NY",2006,36117,2006,93595,803,857.95,269,287.41,221,236.12,48,51.28,570.54,"No",NA,4.6,35007.1047371032
"Wayne County, NY",2007,36117,2007,93539,780,833.88,231,246.96,193,206.33,38,40.62,586.92,"No",NA,4.7,35821.8211023333
"Wayne County, NY",2008,36117,2008,93739,823,877.97,231,246.43,193,205.89,38,40.54,631.54,"No",NA,5.9,36275.0002647432
"Wayne County, NY",2009,36117,2009,93643,784,837.22,221,236,185,197.56,36,38.44,601.22,"No",NA,8.3,36633.6357318318
"Wayne County, NY",2010,36117,2010,93772,812,865.93,234,249.54,198,211.15,36,38.39,616.39,"No",NA,8.9,37493.2398787467
"Wayne County, NY",2011,36117,2011,93436,831,889.38,234,250.44,195,208.7,39,41.74,638.94,"No",NA,8.4,37766.8742147871
"Wayne County, NY",2012,36117,2012,92962,828,890.69,229,246.34,195,209.76,34,36.57,644.35,"No",NA,8.6,38092.9146711151
"Wayne County, NY",2013,36117,2013,92473,824,891.07,234,253.05,184,198.98,50,54.07,638.02,"No",NA,7.6,38514
"Wayne County, NY",2014,36117,2014,92051,815,885.38,217,235.74,182,197.72,35,38.02,649.64,"No",NA,6.2,38738.5873673628
"Wayne County, NY",2015,36117,2015,91446,886,968.88,216,236.2,183,200.12,33,36.09,732.68,"No",NA,5.3,40475.587054937
"Wayne County, NY",2016,36117,2016,90798,896,986.81,222,244.5,181,199.34,41,45.16,742.31,"No",NA,5,41155.5069518806
"Wayne County, NY",2017,36117,2017,90670,863,951.8,226,249.26,185,204.04,41,45.22,702.54,"No",NA,5,42912.4813193538
"Wayne County, NY",2018,36117,2018,90064,937,1040.37,220,244.27,180,199.86,40,44.41,796.1,"No",NA,4.1,42719.6531199847
"Westchester County, NY",1999,36119,1999,918532,7480,814.34,3173,345.44,2754,299.83,419,45.62,468.9,"Yes",2009,3.4,75175.4755942377
"Westchester County, NY",2000,36119,2000,923459,7444,806.1,3166,342.84,2737,296.39,429,46.46,463.26,"Yes",2009,3.4,77262.7188385598
"Westchester County, NY",2001,36119,2001,931577,7606,816.46,3110,333.84,2681,287.79,429,46.05,482.62,"Yes",2009,3.8,74562.0247769622
"Westchester County, NY",2002,36119,2002,935219,7366,787.62,3051,326.23,2603,278.33,448,47.9,461.39,"Yes",2009,4.5,71630.0689938855
"Westchester County, NY",2003,36119,2003,935799,7277,777.62,2851,304.66,2512,268.43,339,36.23,472.96,"Yes",2009,4.5,71538.0561304348
"Westchester County, NY",2004,36119,2004,935457,7235,773.42,2753,294.29,2372,253.57,381,40.73,479.13,"Yes",2009,4.4,75704.24223928
"Westchester County, NY",2005,36119,2005,933401,7131,763.98,2730,292.48,2369,253.8,361,38.68,471.5,"Yes",2009,4,78885.7052636969
"Westchester County, NY",2006,36119,2006,931426,7099,762.16,2770,297.39,2383,255.84,387,41.55,464.77,"Yes",2009,3.8,84604.066031746
"Westchester County, NY",2007,36119,2007,933414,7008,750.79,2616,280.26,2280,244.26,336,36,470.53,"Yes",2009,3.7,89105.6985849466
"Westchester County, NY",2008,36119,2008,937449,6958,742.23,2509,267.64,2173,231.8,336,35.84,474.59,"Yes",2009,4.8,86790.1508153625
"Westchester County, NY",2009,36119,2009,944201,6690,708.54,2296,243.17,1998,211.61,298,31.56,465.37,"Yes",2009,7.1,81605.5851484825
"Westchester County, NY",2010,36119,2010,949113,6795,715.93,2307,243.07,2000,210.72,307,32.35,472.86,"Yes",2009,7.4,81244.7900355872
"Westchester County, NY",2011,36119,2011,955899,7059,738.47,2383,249.29,2059,215.4,324,33.89,489.18,"Yes",2009,7.1,82847.4749687693
"Westchester County, NY",2012,36119,2012,961670,6905,718.02,2437,253.41,2125,220.97,312,32.44,464.61,"Yes",2009,7.3,88871.9682265216
"Westchester County, NY",2013,36119,2013,968802,7184,741.53,2458,253.72,2142,221.1,316,32.62,487.81,"Yes",2009,6.3,86434
"Westchester County, NY",2014,36119,2014,972634,7132,733.27,2280,234.42,1974,202.95,306,31.46,498.85,"Yes",2009,5.1,88963.8394625237
"Westchester County, NY",2015,36119,2015,976396,7108,727.98,2355,241.19,2035,208.42,320,32.77,486.79,"Yes",2009,4.5,92061.5414168604
"Westchester County, NY",2016,36119,2016,974542,7135,732.14,2402,246.47,2104,215.9,298,30.58,485.67,"Yes",2009,4.3,93479.0350114788
"Westchester County, NY",2017,36119,2017,980244,7168,731.25,2434,248.31,2118,216.07,316,32.24,482.94,"Yes",2009,4.5,98049.6929381527
"Westchester County, NY",2018,36119,2018,967612,7367,761.36,2427,250.82,2093,216.31,334,34.52,510.54,"Yes",2009,3.9,101099.220778393
"Wyoming County, NY",1999,36121,1999,43584,390,894.82,164,376.28,131,300.57,33,75.72,518.54,"No",NA,7.1,27763.2727190876
"Wyoming County, NY",2000,36121,2000,43424,373,858.97,141,324.71,106,244.1,35,80.6,534.26,"No",NA,4.8,28045.4794831591
"Wyoming County, NY",2001,36121,2001,43061,329,764.03,109,253.13,90,209.01,19,44.1234527762941,510.9,"No",NA,4.9,28223.1812083569
"Wyoming County, NY",2002,36121,2002,43007,392,911.48,134,311.58,118,274.37,16,37.203245983212,599.9,"No",NA,5.7,29023.1530906059
"Wyoming County, NY",2003,36121,2003,42955,366,852.05,130,302.64,110,256.08,20,46.56,549.41,"No",NA,6,29879.2673913043
"Wyoming County, NY",2004,36121,2004,42852,365,851.77,119,277.7,101,235.69,18,42.0050406048726,574.07,"No",NA,6.2,31058.877951297
"Wyoming County, NY",2005,36121,2005,42780,380,888.27,138,322.58,111,259.47,27,63.11,565.69,"No",NA,5.2,31360.3301945725
"Wyoming County, NY",2006,36121,2006,42673,333,780.35,110,257.77,93,217.94,17,39.837836571134,522.58,"No",NA,4.8,30988.1342708333
"Wyoming County, NY",2007,36121,2007,42515,352,827.94,112,263.44,95,223.45,17,39.9858873338822,564.5,"No",NA,4.9,31827.6369283599
"Wyoming County, NY",2008,36121,2008,42281,346,818.33,112,264.89,98,231.78,14,33.1117996263097,553.44,"No",NA,6.2,32472.8660724653
"Wyoming County, NY",2009,36121,2009,42236,330,781.32,101,239.13,89,210.72,12,28.411781418695,542.19,"No",NA,9,31621.3091308259
"Wyoming County, NY",2010,36121,2010,42155,385,913.3,113,268.06,97,230.1,16,37.9551654607994,645.24,"No",NA,9.5,33371.600914444
"Wyoming County, NY",2011,36121,2011,41944,353,841.6,102,243.18,77,183.58,25,59.6,598.42,"No",NA,8.7,34207.3615958104
"Wyoming County, NY",2012,36121,2012,41892,373,890.38,118,281.68,99,236.32,19,45.3547216652344,608.7,"No",NA,8.9,34472.6520510118
"Wyoming County, NY",2013,36121,2013,41531,369,888.49,108,260.05,94,226.34,14,33.7097589752233,628.44,"No",NA,7.9,35133
"Wyoming County, NY",2014,36121,2014,41188,364,883.75,101,245.22,82,199.09,19,46.1299407594445,638.53,"No",NA,6.5,36383.7866568667
"Wyoming County, NY",2015,36121,2015,41013,389,948.48,107,260.89,88,214.57,19,46.3267744373735,687.59,"No",NA,5.6,35862.9761409519
"Wyoming County, NY",2016,36121,2016,40791,383,938.93,105,257.41,89,218.19,16,39.2243387021647,681.52,"No",NA,5.3,35707.3840179661
"Wyoming County, NY",2017,36121,2017,40493,385,950.78,111,274.12,96,237.08,15,37.0434396068456,676.66,"No",NA,5.6,37196.8995716384
"Wyoming County, NY",2018,36121,2018,40085,390,972.93,108,269.43,91,227.02,17,42.4098790071099,703.5,"No",NA,4.6,36924.1859326901
"Yates County, NY",1999,36123,1999,24613,277,1125.42,101,410.35,78,316.91,23,93.45,715.07,"No",NA,4.1,27833.187785114
"Yates County, NY",2000,36123,2000,24621,276,1120.99,105,426.47,85,345.23,20,81.23,694.52,"No",NA,3.7,28744.8916144019
"Yates County, NY",2001,36123,2001,24725,261,1055.61,83,335.69,65,262.89,18,72.8008088978766,719.92,"No",NA,3.8,29558.3102597403
"Yates County, NY",2002,36123,2002,24688,245,992.38,83,336.2,56,226.83,27,109.36,656.18,"No",NA,4.8,28946.7525180656
"Yates County, NY",2003,36123,2003,24898,246,988.03,71,285.16,52,208.85,19,76.3113503092618,702.87,"No",NA,4.8,28708.1520380435
"Yates County, NY",2004,36123,2004,25008,208,831.73,68,271.91,56,223.93,12,47.9846449136276,559.82,"No",NA,4.5,31242.6291053467
"Yates County, NY",2005,36123,2005,25129,249,990.89,91,362.13,74,294.48,17,67.6509212463687,628.76,"No",NA,4.3,31187.3718484383
"Yates County, NY",2006,36123,2006,25025,223,891.11,61,243.76,43,171.83,18,71.9280719280719,647.35,"No",NA,4.2,31292.041468254
"Yates County, NY",2007,36123,2007,25234,231,915.43,69,273.44,58,229.85,11,43.59197907585,641.99,"No",NA,4.2,31031.0471732693
"Yates County, NY",2009,36123,2009,25303,250,988.03,67,264.79,55,217.37,12,47.4252064972533,723.24,"No",NA,6.7,32086.0569179209
"Yates County, NY",2011,36123,2011,25454,242,950.73,74,290.72,59,231.79,15,58.9298342107331,660.01,"No",NA,7.5,33847.9927046888
"Yates County, NY",2012,36123,2012,25344,279,1100.85,75,295.93,62,244.63,13,51.2941919191919,804.92,"No",NA,7.8,34073.8955460509
"Yates County, NY",2015,36123,2015,25048,254,1014.05,68,271.48,56,223.57,12,47.9080166081124,742.57,"No",NA,5,34704.1719075003
"Yates County, NY",2016,36123,2016,24923,257,1031.18,73,292.9,55,220.68,18,72.2224451310035,738.28,"No",NA,4.4,35647.2052148479
"Yates County, NY",2017,36123,2017,24955,277,1110,58,232.42,47,188.34,11,44.0793428170707,877.58,"No",NA,4.4,36897.5300587467
"Yates County, NY",2018,36123,2018,24841,278,1119.12,70,281.79,60,241.54,10,40.256028340244,837.33,"No",NA,3.8,36554.0256305081
